SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
f4,f2,322,1,0.5,0.292101,0.756234,0.93475
f4,h2,322,0.999998,0,0.0635079,0.716519,0.5
h5,f2,322,1,0.333333,0.191639,0.756234,0.6325
h5,f3,322,1,0.333333,0.517238,0.783726,0.96775
h5,f4,322,1,0.333333,0.793936,0.750037,0.99625
h5,h2,322,0.999998,0.666667,0,0.716519,0.93975
h2,f1,323,1,0.5,0.685799,0.748553,0.8775
h5,f1,323,1,0.333333,0.119574,0.748553,0.975143
h5,h1,323,0.999188,0.333333,0.228055,0.4,0.3
h5,h3,323,1,0.666667,0.334537,0.732986,0.694286
f4,f1,323,1,0.5,0.163344,0.748553,0.4
f4,h1,323,0.999188,0.5,0.212492,0.4,0.39
f4,h3,323,1,0.5,0.440104,0.732986,0.98375
h1,f1,323,1,0,0.750855,0.748553,0.397059
h1,f4,323,1,0.5,0.212492,0.752036,0.38
h1,h3,323,1,0.5,0.550043,0.732986,0.31
f2,f1,323,1,0.5,0.742268,0.748553,0.97375
f2,f4,323,1,0.25,0.292101,0.752036,0.764571
f2,h1,323,0.999188,0.25,0.556362,0.4,0.38
f2,h3,323,1,0.25,0.851998,0.732986,0.866667
h2,f1,323,1,0.5,0.685799,0.748553,0.8775
h2,f4,323,1,0,0.0635079,0.752036,0.5
h2,h1,323,0.999188,0.5,0.43937,0.4,0.3
h2,h3,323,1,0,0.621867,0.732986,0.54
h3,f1,323,1,0.5,0.659381,0.748553,0.974286
h3,f4,323,1,0.5,0.440104,0.752036,0.979
h3,h1,323,0.999188,0.5,0.550043,0.4,0.3
f2,f1,323,1,0.5,0.742268,0.748553,0.97375
f2,h3,323,1,0.25,0.851998,0.732986,0.866667
f2,f4,323,1,0.25,0.292101,0.752036,0.764571
f2,h1,323,0.999188,0.25,0.556362,0.4,0.38
f2,h2,323,0.999999,0.25,0.768221,0.716519,0.92525
h3,f1,324,1,0.5,0.659381,0.748553,0.974286
h5,f1,324,1,0.333333,0.119574,0.748553,0.975143
h1,f1,324,1,0,0.750855,0.748553,0.397059
h1,f2,324,0.999966,0.5,0.556362,0.756234,0.332941
h1,f5,324,1,0.5,0.269286,0.753508,0.34
h1,h2,324,0.999999,0.5,0.43937,0.716519,0.36
h1,h5,324,1,0.5,0.228055,0.691739,0.31
f1,f2,324,0.999966,0.666667,0.742268,0.756234,0.977143
f1,f3,324,1,0.333333,0.502559,0.784756,0.936471
f1,f5,324,1,0.666667,0.0983332,0.753508,0.928321
f1,h2,324,0.999999,0.333333,0.685799,0.716519,0.707662
f1,h5,324,1,0.333333,0.119574,0.691739,0.85
h5,f3,325,1,0.333333,0.517238,0.784756,0.96775
f1,f3,325,1,0.333333,0.502559,0.784756,0.936471
f1,f5,325,1,0.666667,0.0983332,0.753508,0.928321
f1,h4,325,1,0.333333,0.350769,0.721271,0.926429
f1,f3,325,1,0.333333,0.502559,0.784756,0.936471
f1,f5,325,1,0.666667,0.0983332,0.753508,0.928321
f1,h4,325,1,0.333333,0.350769,0.721271,0.926429
f3,f5,325,1,0.333333,0.375065,0.753508,0.896923
f3,h4,325,1,0.333333,0.83245,0.721271,0.594286
f5,f3,325,1,0.333333,0.375065,0.784756,0.38
f5,f3,325,1,0.333333,0.375065,0.784756,0.38
f5,f2,325,0.999981,1,0.0994279,0.756234,0.701
h5,f3,325,1,0.333333,0.517238,0.784756,0.96775
h5,f2,325,0.999981,0.333333,0.191639,0.756234,0.6325
h5,f4,325,1,0.333333,0.793936,0.752036,0.99625
h5,f5,325,1,0.333333,0.750669,0.753508,0.579107
h5,h3,325,1,0.666667,0.334537,0.732986,0.694286
f1,f2,325,0.999981,0.666667,0.742268,0.756234,0.977143
f1,f3,325,1,0.333333,0.502559,0.784756,0.936471
f1,f4,325,1,0.333333,0.163344,0.752036,0.38
f1,f5,325,1,0.666667,0.0983332,0.753508,0.946321
f1,h3,325,1,0.333333,0.659381,0.732986,0.894231
f5,f1,326,1,0.666667,0.0983332,0.748553,0.856391
h1,f1,326,1,0,0.750855,0.748553,0.397059
h1,f2,326,0.993028,0.5,0.556362,0.756234,0.332941
h1,f4,326,1,0.5,0.212492,0.752036,0.38
h1,h3,326,1,0.5,0.550043,0.732986,0.31
f4,f1,326,1,0.5,0.163344,0.748553,0.4
f4,f2,326,0.993028,0.5,0.292101,0.756234,0.93475
f4,h3,326,1,0.5,0.440104,0.732986,0.98375
f2,f1,326,1,0.5,0.742268,0.748553,0.97375
f2,f4,326,1,0.25,0.292101,0.752036,0.764571
f2,h3,326,1,0.25,0.851998,0.732986,0.866667
f5,f1,326,1,0.666667,0.0983332,0.748553,0.856391
f5,f2,326,0.993028,1,0.0994279,0.756234,0.912429
f5,f4,326,1,0.333333,0.552963,0.752036,0.89425
f5,h3,326,1,0,0.225157,0.732986,0.5
h5,f1,326,1,0.333333,0.119574,0.748553,0.975143
h5,f2,326,0.993028,0.333333,0.191639,0.756234,0.6325
h5,f4,326,1,0.333333,0.793936,0.752036,0.99625
h5,h3,326,1,0.666667,0.334537,0.732986,0.694286
h3,f5,327,1,0,0.225157,0.753508,0.5
h3,h1,327,0.999171,0.5,0.550043,0.4,0.3
h3,f5,327,1,0,0.225157,0.753508,0.5
h3,h1,327,0.999171,0.5,0.550043,0.4,0.3
h3,f2,327,0.995951,0.5,0.851998,0.756234,1
f3,f2,327,0.995951,0.333333,0.657919,0.756234,0.970536
f3,f4,327,1,0.666667,0.634183,0.752036,0.653889
f3,f5,327,1,0.333333,0.375065,0.753508,0.896923
f3,h1,327,0.999171,0.333333,0.4744,0.4,0.3
f3,h3,327,1,0.333333,0.805921,0.732986,0.929071
h5,f2,327,0.995951,0.333333,0.191639,0.756234,0.6325
h5,f4,327,1,0.333333,0.793936,0.752036,0.99625
h5,f5,327,1,0.333333,0.750669,0.753508,0.579107
h5,h1,327,0.999171,0.333333,0.228055,0.4,0.3
h5,h3,327,1,0.666667,0.334537,0.732986,0.694286
f2,f3,328,1,0.25,0.657919,0.784756,0.974286
h3,f3,328,1,0.5,0.805921,0.784756,0.949107
f5,f2,328,0.997648,1,0.0994279,0.757552,0.912429
f5,h3,328,1,0,0.225157,0.732986,0.5
h3,f2,328,0.997648,0.5,0.851998,0.757552,1
h3,f5,328,1,0,0.225157,0.753508,0.5
h5,f1,328,1,0.333333,0.119574,0.750124,0.975143
h5,f2,328,0.997648,0.333333,0.191639,0.757552,0.6325
h5,f4,328,1,0.333333,0.793936,0.752036,0.99625
h5,f5,328,1,0.333333,0.750669,0.753508,0.579107
h5,h3,328,1,0.666667,0.334537,0.732986,0.694286
h3,f2,328,0.997648,0.5,0.851998,0.757552,1
h3,f5,328,1,0,0.225157,0.753508,0.5
h3,f1,328,1,0.5,0.659381,0.750124,0.974286
h3,f4,328,1,0.5,0.440104,0.752036,0.979
h5,f4,328,1,0.333333,0.793936,0.752036,0.99625
h5,f1,328,1,0.333333,0.119574,0.750124,0.975143
h5,h3,328,1,0.666667,0.334537,0.732986,0.694286
h5,f5,328,1,0.333333,0.750669,0.753508,0.579107
h5,f2,328,0.997648,0.333333,0.191639,0.757552,0.6325
h1,f1,328,1,0,0.750855,0.750124,0.397059
h1,f2,328,0.997648,0.5,0.556362,0.757552,0.332941
h1,f4,328,1,0.5,0.212492,0.752036,0.38
h1,f5,328,1,0.5,0.269286,0.753508,0.34
h1,h3,328,1,0.5,0.550043,0.732986,0.31
f1,f2,329,0.998634,0.666667,0.742268,0.757552,0.977143
f1,h1,329,0.999188,0,0.750855,0.4,0.3
h2,f2,329,0.998634,0.5,0.768221,0.757552,0.815612
h2,h1,329,0.999188,0.5,0.43937,0.4,0.3
h5,f2,329,0.998634,0.333333,0.191639,0.757552,0.6325
h5,f3,329,1,0.333333,0.517238,0.784756,0.96775
h5,h1,329,0.999188,0.333333,0.228055,0.4,0.3
f4,f2,329,0.998634,0.5,0.292101,0.757552,0.93475
f4,f3,329,1,1,0.634183,0.784756,0.963357
f4,h1,329,0.999188,0.5,0.212492,0.4,0.39
f1,f2,329,0.998634,0.666667,0.742268,0.757552,0.977143
f1,h1,329,0.999188,0,0.750855,0.4,0.3
f1,f3,329,1,0.333333,0.502559,0.784756,0.94
h2,h1,329,0.999188,0.5,0.43937,0.4,0.3
h2,f3,329,1,0.5,0.428662,0.784756,0.960714
h2,f4,329,1,0,0.0635079,0.752036,0.5
h2,h5,329,0.999895,1,0,0.691739,0.932653
h1,f2,329,0.998634,0.5,0.556362,0.757552,0.332941
h1,f3,329,1,0.5,0.4744,0.784756,0.34
h1,f4,329,1,0.5,0.212492,0.752036,0.38
h1,h5,329,0.999895,0.5,0.228055,0.691739,0.31
h3,f2,329,0.998634,0.5,0.851998,0.757552,1
h3,f3,329,1,0.5,0.805921,0.784756,0.956607
h3,f4,329,1,0.5,0.440104,0.752036,0.979
h3,h1,329,0.999188,0.5,0.550043,0.4,0.3
h3,h5,329,0.999895,1,0.334537,0.691739,0.88
h3,h2,330,1,0,0.621867,0.716519,0.904524
f2,f4,330,1,0.25,0.292101,0.752036,0.764571
f2,h1,330,0.99988,0.25,0.556362,0.4,0.38
f2,h2,330,1,0.25,0.768221,0.716519,0.94525
f4,h1,330,0.99988,0.5,0.212492,0.4,0.39
f4,h2,330,1,0,0.0635079,0.716519,0.5
h1,f4,330,1,0.5,0.212492,0.752036,0.38
h1,h2,330,1,0.5,0.43937,0.716519,0.36
h1,h4,330,1,0.5,0.367107,0.721271,0.34
h2,f1,330,1,0.5,0.685799,0.750124,0.97
h2,f4,330,1,0,0.0635079,0.752036,0.5
h2,h1,330,0.99988,0.5,0.43937,0.4,0.3
h2,h4,330,1,0,0.261497,0.721271,0.5
h4,f1,330,1,0.5,0.350769,0.750124,0.962059
h4,f3,330,1,0.5,0.83245,0.784756,0.982
h4,f4,330,1,0.5,0.801733,0.752036,0.827802
h4,h1,330,0.99988,0.5,0.367107,0.4,0.3
h4,h2,330,1,0,0.261497,0.716519,0.5
h4,h3,330,1,1,0.638371,0.732986,0.78
h2,f1,330,1,0.5,0.685799,0.750124,0.97
h2,h4,330,1,0,0.261497,0.721271,0.5
h2,f4,330,1,0,0.0635079,0.752036,0.5
h2,h1,330,0.99988,0.5,0.43937,0.4,0.3
h2,f3,330,1,0.5,0.428662,0.784756,0.960714
h2,h3,330,1,0,0.621867,0.732986,0.54
f3,f1,331,1,0.333333,0.502559,0.750124,0.38
h3,f1,331,1,0.5,0.659381,0.750124,0.974286
h3,h1,331,0.999194,0.5,0.550043,0.4,0.3
h3,h4,331,1,1,0.638371,0.721271,0.865789
f3,f1,331,1,0.333333,0.502559,0.750124,0.38
f3,f4,331,1,0.666667,0.634183,0.752036,0.653889
f3,f5,331,1,0.333333,0.375065,0.753508,0.896923
f3,h1,331,0.999194,0.333333,0.4744,0.4,0.3
f3,h4,331,1,0.333333,0.83245,0.721271,0.908929
h4,f1,331,1,0.5,0.350769,0.750124,0.962059
h4,f4,331,1,0.5,0.801733,0.752036,0.827802
h4,f5,331,1,0,0.480404,0.753508,0.87381
h4,h1,331,0.999194,0.5,0.367107,0.4,0.3
h5,f1,331,1,0.333333,0.119574,0.750124,0.975143
h5,f4,331,1,0.333333,0.793936,0.752036,0.99625
h5,f5,331,1,0.333333,0.750669,0.753508,0.579107
h5,h1,331,0.999194,0.333333,0.228055,0.4,0.3
h5,h4,331,1,0.666667,0.664526,0.721271,0.86125
f5,f1,331,1,0.666667,0.0983332,0.750124,0.863571
f5,f4,331,1,0.333333,0.552963,0.752036,0.89425
f5,h1,331,0.999194,0.333333,0.269286,0.4,0.3
f5,h4,331,1,0,0.480404,0.721271,0.903571
f2,f4,332,0.99841,0.25,0.292101,0.752036,0.764571
f2,f4,332,0.99841,0.25,0.292101,0.752036,0.764571
f4,f2,332,0.999732,0.5,0.292101,0.757552,0.93475
f3,f2,332,0.999732,0.333333,0.657919,0.757552,0.970536
h5,f2,332,0.999732,0.333333,0.191639,0.757552,0.6325
h5,f4,333,0.999077,0.333333,0.793936,0.753944,0.99625
h5,f4,333,0.999077,0.333333,0.793936,0.753944,0.99625
h5,f1,333,1,0.333333,0.119574,0.750124,0.975143
h5,f2,333,0.999845,0.333333,0.191639,0.758828,0.951
h1,f1,333,1,0,0.750855,0.750124,0.397059
h1,f2,333,0.999845,0.5,0.556362,0.758828,0.332941
h1,f3,333,1,0.5,0.4744,0.785757,0.34
h1,f4,333,0.999077,0.5,0.212492,0.753944,0.38
h5,f4,333,0.999077,0.333333,0.793936,0.753944,0.99625
h5,f1,333,1,0.333333,0.119574,0.750124,0.975143
h5,f2,333,0.999845,0.333333,0.191639,0.758828,0.951
h5,f3,333,1,0.333333,0.517238,0.785757,0.96775
h5,h1,333,0.999932,0.333333,0.228055,0.4,0.3
f5,f1,333,1,0.666667,0.0983332,0.750124,0.878571
f5,f2,333,0.999845,1,0.0994279,0.758828,0.912429
f5,f3,333,1,0.333333,0.375065,0.785757,0.38
f5,f4,333,0.999077,0.333333,0.552963,0.753944,0.89425
f5,h1,333,0.999932,0.333333,0.269286,0.4,0.3
h4,f1,333,1,0.5,0.350769,0.750124,0.964167
h4,f2,333,0.999845,0.5,0.490369,0.758828,0.9925
h4,f3,333,1,0.5,0.83245,0.785757,0.982
h4,f4,333,0.999077,0.5,0.801733,0.753944,0.827802
h4,h1,333,0.999932,0.5,0.367107,0.4,0.3
h4,h2,333,1,0,0.261497,0.721243,0.5
h1,f2,333,0.999845,0.5,0.556362,0.758828,0.332941
h1,f1,333,1,0,0.750855,0.750124,0.397059
h1,f3,333,1,0.5,0.4744,0.785757,0.34
h1,f4,333,0.999077,0.5,0.212492,0.753944,0.38
h1,h2,333,1,0.5,0.43937,0.721243,0.36
f3,f1,333,1,0.333333,0.502559,0.750124,0.38
f3,f2,333,0.999845,0.333333,0.657919,0.758828,0.970536
f3,f4,333,0.999077,0.666667,0.634183,0.753944,0.653889
f3,h1,333,0.999932,0.333333,0.4744,0.4,0.3
f3,h2,333,1,0.333333,0.428662,0.721243,0.925
f2,f1,334,1,0.5,0.742268,0.750124,0.97375
h1,f1,334,1,0,0.750855,0.750124,0.397059
h1,f2,334,0.99991,0.5,0.556362,0.758828,0.332941
h1,f2,334,0.99991,0.5,0.556362,0.758828,0.332941
h1,f1,334,1,0,0.750855,0.750124,0.397059
h2,f1,334,1,0.5,0.685799,0.750124,0.97
h2,f2,334,0.99991,0.5,0.768221,0.758828,0.827905
h2,h1,334,0.999225,0.5,0.43937,0.4,0.3
h2,h3,334,1,0,0.621867,0.732986,0.791667
h5,f1,334,1,0.333333,0.119574,0.750124,0.975143
h5,f2,334,0.99991,0.333333,0.191639,0.758828,0.951
h5,h1,334,0.999225,0.333333,0.228055,0.4,0.3
h5,h3,334,1,0.666667,0.334537,0.732986,0.694286
h4,f1,334,1,0.5,0.350769,0.750124,0.964167
h4,f2,334,0.99991,0.5,0.490369,0.758828,0.9925
h4,f4,334,0.999464,0.5,0.801733,0.753944,0.827802
h4,f5,334,1,0,0.480404,0.753508,0.87381
h4,h1,334,0.999225,0.5,0.367107,0.4,0.3
h4,h3,334,1,1,0.638371,0.732986,0.78
f3,f1,334,1,0.333333,0.502559,0.750124,0.38
f3,f2,334,0.99991,0.333333,0.657919,0.758828,0.970536
f3,f4,334,0.999464,0.666667,0.634183,0.753944,0.653889
f3,f5,334,1,0.333333,0.375065,0.753508,0.896923
f3,h1,334,0.999225,0.333333,0.4744,0.4,0.3
f3,h3,334,1,0.333333,0.805921,0.732986,0.929071
h2,f4,335,0.999689,0,0.0635079,0.753944,0.5
f4,f2,335,0.999948,0.5,0.292101,0.758828,0.93475
h5,f2,335,0.999948,0.333333,0.191639,0.758828,0.951
h5,f4,335,0.999689,0.333333,0.793936,0.753944,0.99625
h5,f5,335,1,0.333333,0.750669,0.753508,0.579107
f3,f2,335,0.999948,0.333333,0.657919,0.758828,0.970536
f3,f4,335,0.999689,0.666667,0.634183,0.753944,0.653889
f3,f5,335,1,0.333333,0.375065,0.753508,0.896923
f4,f2,335,0.999948,0.5,0.292101,0.758828,0.93475
f4,f1,335,1,0.5,0.163344,0.750124,0.4
f4,f5,335,1,0.5,0.552963,0.753508,0.948214
h5,f4,335,0.999689,0.333333,0.793936,0.753944,0.99625
h5,f2,335,0.999948,0.333333,0.191639,0.758828,0.951
h5,f5,335,1,0.333333,0.750669,0.753508,0.579107
h5,f1,335,1,0.333333,0.119574,0.750124,0.975143
h5,f1,335,1,0.333333,0.119574,0.750124,0.975143
h5,f2,335,0.999948,0.333333,0.191639,0.758828,0.951
h5,f4,335,0.999689,0.333333,0.793936,0.753944,0.99625
h5,f5,335,1,0.333333,0.750669,0.753508,0.579107
h5,h3,335,1,0.666667,0.334537,0.732986,0.694286
f5,f1,335,1,0.666667,0.0983332,0.750124,0.878571
f5,f2,335,0.999948,1,0.0994279,0.758828,0.912429
f5,f4,335,0.999689,0.333333,0.552963,0.753944,0.89425
f5,h3,335,1,0,0.225157,0.732986,0.5
f2,f1,336,1,0.5,0.742268,0.751639,1
h5,f1,336,1,0.333333,0.119574,0.751639,0.981143
h5,f4,336,0.999819,0.333333,0.793936,0.753944,0.99625
h2,f1,336,1,0.5,0.685799,0.751639,0.97
h2,f4,336,0.999819,0,0.0635079,0.753944,0.5
f4,f1,336,1,0.5,0.163344,0.751639,0.4
h3,f1,336,1,0.5,0.659381,0.751639,0.974286
h3,f4,336,0.999819,0.5,0.440104,0.753944,0.979
h3,f4,336,0.999819,0.5,0.440104,0.753944,0.979
h3,h2,336,1,0,0.621867,0.721243,0.909549
h5,f4,336,0.999819,0.333333,0.793936,0.753944,0.99625
h5,f1,336,1,0.333333,0.119574,0.751639,0.981143
h5,f3,336,1,0.333333,0.517238,0.785757,0.96775
h5,h3,336,1,0.666667,0.334537,0.732986,0.694286
h4,f1,336,1,0.5,0.350769,0.751639,0.964167
h4,f3,336,1,0.5,0.83245,0.785757,1
h4,f4,336,0.999819,0.5,0.801733,0.753944,0.827802
h4,h3,336,1,1,0.638371,0.732986,0.835
h5,f1,337,1,0.333333,0.119574,0.751639,0.981143
h5,f2,337,0.999982,0.333333,0.191639,0.758828,0.951
h5,f3,337,1,0.333333,0.517238,0.785757,0.96775
h5,f4,337,0.999895,0.333333,0.793936,0.753944,1
h5,f5,337,1,0.333333,0.750669,0.755972,0.579107
h5,h1,337,0.999231,0.333333,0.228055,0.4,0.3
h5,f3,337,1,0.333333,0.517238,0.785757,0.96775
h5,f1,337,1,0.333333,0.119574,0.751639,0.981143
h5,f2,337,0.999982,0.333333,0.191639,0.758828,0.951
h5,f4,337,0.999895,0.333333,0.793936,0.753944,1
h5,f5,337,1,0.333333,0.750669,0.755972,0.579107
h5,h1,337,0.999231,0.333333,0.228055,0.4,0.3
h3,f2,338,0.99999,0.5,0.851998,0.758828,1
h1,f2,338,0.99999,0.5,0.556362,0.758828,0.332941
f1,f2,338,0.99999,0.666667,0.742268,0.758828,0.64381
h3,f1,338,1,0.5,0.659381,0.751639,0.929841
h3,f2,338,0.99999,0.5,0.851998,0.758828,1
h3,h2,338,1,0,0.621867,0.721243,0.914071
h1,f2,338,0.99999,0.5,0.556362,0.758828,0.332941
h1,f1,338,1,0,0.750855,0.751639,0.397059
h1,f4,338,0.999939,0.5,0.212492,0.755766,0.38
h1,h2,338,1,0.5,0.43937,0.721243,0.36
h1,h3,338,1,0.5,0.550043,0.732986,0.31
h3,f2,338,0.99999,0.5,0.851998,0.758828,1
h3,f1,338,1,0.5,0.659381,0.751639,0.929841
h3,h2,338,1,0,0.621867,0.721243,0.914071
h3,f4,338,0.999939,0.5,0.440104,0.755766,0.979
h5,f1,338,1,0.333333,0.119574,0.751639,0.981143
h5,f2,338,0.99999,0.333333,0.191639,0.758828,0.951
h5,f4,338,0.999939,0.333333,0.793936,0.755766,1
h5,h2,338,1,0.666667,0,0.721243,0.93975
h5,h3,338,1,0.666667,0.334537,0.732986,0.694286
h2,f1,338,1,0.5,0.685799,0.751639,0.97
h2,f2,338,0.99999,0.5,0.768221,0.758828,0.827905
h2,f4,338,0.999939,0,0.0635079,0.755766,0.5
h2,h3,338,1,0,0.621867,0.732986,0.791667
h4,f2,339,0.999994,0.5,0.490369,0.760064,0.9925
h2,f2,339,0.999994,0.5,0.768221,0.760064,0.827905
h5,f2,339,0.999994,0.333333,0.191639,0.760064,0.951
f1,f2,339,0.999994,0.666667,0.742268,0.760064,0.952143
h5,f1,339,1,0.333333,0.119574,0.751639,0.981143
h5,f2,339,0.999994,0.333333,0.191639,0.760064,0.911
h5,f4,339,0.999965,0.333333,0.793936,0.755766,1
f2,f1,339,1,0.5,0.742268,0.751639,1
f2,f4,339,0.999965,0.25,0.292101,0.755766,0.648403
f3,f1,339,1,0.333333,0.502559,0.751639,0.38
f3,f2,339,0.999994,0.333333,0.657919,0.760064,0.974286
f3,f4,339,0.999965,0.666667,0.634183,0.755766,0.653889
f5,f1,339,1,0.666667,0.0983332,0.751639,0.878571
f5,f2,339,0.999994,1,0.0994279,0.760064,0.912429
f5,f3,339,1,0.333333,0.375065,0.785757,0.38
f5,f4,339,0.999965,0.333333,0.552963,0.755766,0.89425
h5,f4,339,0.999965,0.333333,0.793936,0.755766,1
h5,f1,339,1,0.333333,0.119574,0.751639,0.981143
h5,f2,339,0.999994,0.333333,0.191639,0.760064,0.911
h5,f3,339,1,0.333333,0.517238,0.785757,0.96775
h5,f4,340,0.999979,0.333333,0.793936,0.755766,1
h5,f4,340,0.999979,0.333333,0.793936,0.755766,1
h3,f4,340,0.999979,0.5,0.440104,0.755766,0.979
f4,f3,340,1,1,0.634183,0.785757,0.967643
h5,f3,340,1,0.333333,0.517238,0.785757,0.96775
h5,f3,340,1,0.333333,0.517238,0.785757,0.96775
h5,f2,340,0.999997,0.333333,0.191639,0.760064,0.911
f2,f1,341,1,0.5,0.742268,0.751639,1
f2,f4,341,0.999988,0.25,0.292101,0.755766,0.648403
h3,f1,341,1,0.5,0.659381,0.751639,0.929841
h3,f2,341,0.999994,0.5,0.851998,0.760064,1
h3,f4,341,0.999988,0.5,0.440104,0.755766,0.851667
f2,f1,341,1,0.5,0.742268,0.751639,1
f2,f4,341,0.999988,0.25,0.292101,0.755766,0.648403
h3,f2,341,0.999994,0.5,0.851998,0.760064,1
h3,f1,341,1,0.5,0.659381,0.751639,0.929841
h3,f4,341,0.999988,0.5,0.440104,0.755766,0.851667
h1,f1,341,1,0,0.750855,0.751639,0.397059
h1,f2,341,0.999994,0.5,0.556362,0.760064,0.332941
h1,f4,341,0.999988,0.5,0.212492,0.755766,0.38
f4,f1,341,1,0.5,0.163344,0.751639,0.4
f4,f2,341,0.999994,0.5,0.292101,0.760064,0.93475
f4,h3,341,1,0.5,0.440104,0.732986,0.98375
h2,f1,342,1,0.5,0.685799,0.751639,0.97
h2,f2,342,0.999996,0.5,0.768221,0.761264,0.838661
h2,f1,342,1,0.5,0.685799,0.751639,0.97
h2,f2,342,0.999996,0.5,0.768221,0.761264,0.838661
h2,h1,342,0.999919,0.5,0.43937,0.4,0.3
f2,f1,342,1,0.5,0.742268,0.751639,1
f2,h1,342,0.999919,0.25,0.556362,0.4,0.38
f2,h2,342,1,0.25,0.768221,0.721243,0.94525
h5,f1,342,1,0.333333,0.119574,0.751639,0.981143
h5,f2,342,0.999996,0.333333,0.191639,0.761264,0.911
h5,h1,342,0.999919,0.333333,0.228055,0.4,0.3
h5,h2,342,1,0.666667,0,0.721243,0.93975
h3,f1,343,1,0.5,0.659381,0.751639,0.929841
h3,f1,343,1,0.5,0.659381,0.751639,0.929841
f2,f1,343,1,0.5,0.742268,0.751639,1
f5,f1,343,1,0.666667,0.0983332,0.751639,0.878571
f5,f2,343,0.999998,1,0.0994279,0.761264,0.912429
f5,f4,343,0.999996,0.333333,0.552963,0.757511,0.89425
h3,f1,343,1,0.5,0.659381,0.751639,0.929841
h3,f2,343,0.999998,0.5,0.851998,0.761264,1
h3,f4,343,0.999996,0.5,0.440104,0.757511,0.851667
f3,f1,343,1,0.333333,0.502559,0.751639,0.38
f3,f2,343,0.999998,0.333333,0.657919,0.761264,0.974286
h5,f1,343,1,0.333333,0.119574,0.751639,0.981143
h5,f2,343,0.999998,0.333333,0.191639,0.761264,0.948
h5,h3,343,1,0.666667,0.334537,0.732986,0.694286
f2,f1,343,1,0.5,0.742268,0.751639,1
f2,f3,343,1,0.25,0.657919,0.785757,0.974286
f2,f4,343,0.999996,0.25,0.292101,0.757511,0.909048
f2,f5,343,1,0.75,0.0994279,0.755972,0.937143
f2,h3,343,1,0.25,0.851998,0.732986,0.866667
f2,h5,343,0.999999,0.25,0.191639,0.691739,0.94
h5,f1,343,1,0.333333,0.119574,0.751639,0.981143
h5,f2,343,0.999998,0.333333,0.191639,0.761264,0.948
h5,h3,343,1,0.666667,0.334537,0.732986,0.694286
h5,f3,343,1,0.333333,0.517238,0.785757,0.97375
h5,f4,343,0.999996,0.333333,0.793936,0.757511,1
h5,f5,343,1,0.333333,0.750669,0.755972,0.579107
h5,f4,344,0.999998,0.333333,0.793936,0.757511,1
h5,h2,344,1,0.666667,0,0.721243,0.93975
h5,f4,344,0.999998,0.333333,0.793936,0.757511,1
h5,h2,344,1,0.666667,0,0.721243,0.93975
h5,h1,344,0.999973,0.333333,0.228055,0.4,0.3
h5,f4,344,0.999998,0.333333,0.793936,0.757511,1
h5,h2,344,1,0.666667,0,0.721243,0.93975
h5,h1,344,0.999973,0.333333,0.228055,0.4,0.3
f4,h1,344,0.999973,0.5,0.212492,0.4,0.39
f4,h2,344,1,0,0.0635079,0.721243,0.5
f4,h5,344,1,0.5,0.793936,0.691739,0.857653
h2,f5,344,1,0.5,0,0.755972,0.938
h2,h1,344,0.999973,0.5,0.43937,0.4,0.3
h2,h5,344,1,1,0,0.691739,0.932653
h4,f3,344,1,0.5,0.83245,0.785757,1
h4,f5,344,1,0,0.480404,0.755972,0.87381
h4,h1,344,0.999973,0.5,0.367107,0.4,0.3
h4,h2,344,1,0,0.261497,0.721243,0.5
h4,h5,344,1,1,0.664526,0.691739,0.5
f4,h5,344,1,0.5,0.793936,0.691739,0.857653
f4,h2,344,1,0,0.0635079,0.721243,0.5
f4,h1,344,0.999973,0.5,0.212492,0.4,0.39
f4,f3,344,1,1,0.634183,0.785757,0.967643
f4,f5,344,1,0.5,0.552963,0.755972,0.9525
h5,h2,344,1,0.666667,0,0.721243,0.93975
h5,h1,344,0.999973,0.333333,0.228055,0.4,0.3
h5,f3,344,1,0.333333,0.517238,0.785757,0.97375
h5,f5,344,1,0.333333,0.750669,0.755972,0.579107
h5,f3,344,1,0.333333,0.517238,0.785757,0.97375
h5,h2,344,1,0.666667,0,0.721243,0.93975
h5,f5,344,1,0.333333,0.750669,0.755972,0.579107
h5,h1,344,0.999973,0.333333,0.228055,0.4,0.3
f2,h2,345,1,0.25,0.768221,0.721243,0.94525
f2,h2,345,1,0.25,0.768221,0.721243,0.94525
h5,h3,345,1,0.666667,0.334537,0.732986,0.925536
h5,h4,345,1,0.666667,0.664526,0.721271,0.86125
f1,f4,345,0.999999,0.333333,0.163344,0.757511,0.38
f1,f5,345,1,0.666667,0.0983332,0.755972,0.946321
f1,h3,345,1,0.333333,0.659381,0.732986,0.894231
h2,f1,345,1,0.5,0.685799,0.753099,0.97
h2,f3,345,1,0.5,0.428662,0.786731,0.960714
h2,f4,345,0.999999,0,0.0635079,0.757511,0.5
h2,f5,345,1,0.5,0,0.755972,0.938
h2,h3,345,1,0,0.621867,0.732986,0.791667
h3,f1,345,1,0.5,0.659381,0.753099,0.970952
h3,f3,345,1,0.5,0.805921,0.786731,0.956607
h3,f4,345,0.999999,0.5,0.440104,0.757511,0.975
h3,f5,345,1,0,0.225157,0.755972,0.5
